2010-04-12 23:00	86.305	86.425	86.285	86.355	4899
2010-04-13 00:00	86.350	86.360	85.980	86.070	18034
2010-04-13 01:00	86.070	86.075	85.745	85.810	18944
2010-04-13 02:00	85.810	86.040	85.795	85.910	12590
2010-04-13 03:00	85.910	85.945	85.470	85.490	15696
2010-04-13 04:00	85.490	85.605	85.450	85.530	10585
2010-04-13 05:00	85.530	85.835	85.465	85.810	13441
2010-04-13 06:00	85.810	85.900	85.750	85.865	16940
2010-04-13 07:00	85.865	86.530	85.825	86.325	33766
2010-04-13 08:00	86.320	86.325	86.060	86.100	27391
2010-04-13 09:00	86.105	86.155	85.975	86.155	20481
2010-04-13 10:00	86.155	86.405	86.140	86.345	15701
2010-04-13 11:00	86.345	86.390	86.215	86.295	14670
2010-04-13 12:00	86.295	86.360	86.015	86.065	20673
2010-04-13 13:00	86.065	86.150	85.920	86.015	22678
2010-04-13 14:00	86.015	86.235	85.820	86.105	30722
2010-04-13 15:00	86.105	86.425	86.095	86.350	24468
2010-04-13 16:00	86.345	86.370	86.270	86.340	19369
2010-04-13 17:00	86.335	86.415	86.320	86.375	15559
2010-04-13 18:00	86.375	86.420	86.305	86.415	15434
2010-04-13 19:00	86.415	86.445	86.345	86.385	11044
2010-04-13 20:00	86.385	86.595	86.380	86.575	8852
2010-04-13 21:00	86.575	86.635	86.510	86.525	3001
2010-04-13 22:00	86.525	86.550	86.405	86.460	3523
2010-04-13 23:00	86.465	86.630	86.448	86.555	8056
2010-04-14 00:00	86.555	86.940	86.545	86.910	18830
2010-04-14 01:00	86.915	87.005	86.705	86.750	18646
2010-04-14 02:00	86.740	86.890	86.720	86.830	8870
2010-04-14 03:00	86.830	86.875	86.785	86.820	7829
2010-04-14 04:00	86.820	86.915	86.795	86.895	6837
2010-04-14 05:00	86.895	86.990	86.817	86.980	11271
2010-04-14 06:00	86.975	87.125	86.880	86.895	24158
2010-04-14 07:00	86.895	87.055	86.880	87.040	21251
2010-04-14 08:00	87.035	87.255	87.005	87.195	24398
2010-04-14 09:00	87.190	87.310	87.160	87.240	17371
2010-04-14 10:00	87.240	87.285	87.065	87.275	20578
2010-04-14 11:00	87.275	87.325	87.190	87.300	14147
2010-04-14 12:00	87.300	87.545	87.210	87.235	25680
2010-04-14 13:00	87.235	87.365	87.100	87.280	23777
2010-04-14 14:00	87.280	87.455	87.150	87.300	33606
2010-04-14 15:00	87.295	87.360	86.830	87.035	31291
2010-04-14 16:00	87.035	87.125	86.985	87.025	18375
2010-04-14 17:00	87.030	87.065	86.935	86.945	11334
2010-04-14 18:00	86.945	87.130	86.940	87.060	12208
2010-04-14 19:00	87.060	87.160	87.050	87.105	13481
2010-04-14 20:00	87.105	87.225	87.090	87.155	5850
2010-04-14 21:00	87.145	87.240	87.116	87.235	3124
2010-04-14 22:00	87.235	87.370	87.150	87.330	4859
2010-04-14 23:00	87.325	87.365	87.257	87.320	6638
2010-04-15 00:00	87.320	87.450	87.305	87.310	13402
2010-04-15 01:00	87.305	87.350	87.220	87.270	13240
2010-04-15 02:00	87.260	87.460	87.260	87.375	14863
2010-04-15 03:00	87.375	87.380	87.255	87.290	10276
2010-04-15 04:00	87.290	87.290	87.160	87.225	12874
2010-04-15 05:00	87.225	87.275	87.090	87.095	13325
2010-04-15 06:00	87.095	87.275	87.055	87.195	21313
2010-04-15 07:00	87.200	87.230	86.795	87.020	29590
2010-04-15 08:00	87.020	87.030	86.765	86.820	23201
2010-04-15 09:00	86.820	86.855	86.685	86.695	22160
2010-04-15 10:00	86.690	86.910	86.690	86.835	13187
2010-04-15 11:00	86.835	86.905	86.785	86.905	12118
2010-04-15 12:00	86.905	87.080	86.805	87.020	19868
2010-04-15 13:00	87.015	87.215	86.945	87.075	31119
2010-04-15 14:00	87.075	87.165	86.905	86.955	25543
2010-04-15 15:00	86.955	86.960	86.690	86.725	21091
2010-04-15 16:00	86.725	86.900	86.725	86.895	17662
2010-04-15 17:00	86.905	86.925	86.760	86.795	13480
2010-04-15 18:00	86.795	86.950	86.750	86.945	12193
2010-04-15 19:00	86.945	86.955	86.735	86.865	13893
2010-04-15 20:00	86.865	86.955	86.835	86.925	6791
2010-04-15 21:00	86.925	87.000	86.878	86.965	2415
2010-04-15 22:00	86.970	86.985	86.825	86.865	3666
2010-04-15 23:00	86.865	86.955	86.820	86.940	4655
2010-04-16 00:00	86.940	86.940	86.340	86.365	21059
2010-04-16 01:00	86.370	86.495	86.215	86.325	17744
2010-04-16 02:00	86.325	86.405	85.975	86.085	17310
2010-04-16 03:00	86.090	86.320	86.075	86.160	12029
2010-04-16 04:00	86.160	86.295	86.105	86.235	11186
