symbol,funding_timestamp,funding_time_ms,funding_rate,funding_rate_pct,funding_mark_price
BTCUSDT,2020-08-11 00:00:00,1597104000001,0.0001337200,0.0133720000,
BTCUSDT,2020-08-11 08:00:00,1597132800000,0.0002273600,0.0227360000,
BTCUSDT,2020-08-11 16:00:00,1597161600001,0.0005981600,0.0598160000,
BTCUSDT,2020-08-12 00:00:00,1597190400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-12 08:00:00,1597219200000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-12 16:00:00,1597248000000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-13 00:00:00,1597276800002,0.0001000000,0.0100000000,
BTCUSDT,2020-08-13 08:00:00,1597305600000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-13 16:00:00,1597334400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-14 00:00:00,1597363200000,0.0001759800,0.0175980000,
BTCUSDT,2020-08-14 08:00:00,1597392000000,0.0004403800,0.0440380000,
BTCUSDT,2020-08-14 16:00:00,1597420800000,0.0002743300,0.0274330000,
BTCUSDT,2020-08-15 00:00:00,1597449600000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-15 08:00:00,1597478400001,0.0003665000,0.0366500000,
BTCUSDT,2020-08-15 16:00:00,1597507200001,0.0002190400,0.0219040000,
BTCUSDT,2020-08-16 00:00:00,1597536000000,0.0001564000,0.0156400000,
BTCUSDT,2020-08-16 08:00:00,1597564800000,0.0004877700,0.0487770000,
BTCUSDT,2020-08-16 16:00:00,1597593600000,0.0003152400,0.0315240000,
BTCUSDT,2020-08-17 00:00:00,1597622400000,0.0002634200,0.0263420000,
BTCUSDT,2020-08-17 08:00:00,1597651200000,0.0003980600,0.0398060000,
BTCUSDT,2020-08-17 16:00:00,1597680000000,0.0008576000,0.0857600000,
BTCUSDT,2020-08-18 00:00:00,1597708800001,0.0011990500,0.1199050000,
BTCUSDT,2020-08-18 08:00:00,1597737600008,0.0007820600,0.0782060000,
BTCUSDT,2020-08-18 16:00:00,1597766400000,0.0010015600,0.1001560000,
BTCUSDT,2020-08-19 00:00:00,1597795200000,0.0007729300,0.0772930000,
BTCUSDT,2020-08-19 08:00:00,1597824000000,0.0005492400,0.0549240000,
BTCUSDT,2020-08-19 16:00:00,1597852800000,0.0002405100,0.0240510000,
BTCUSDT,2020-08-20 00:00:00,1597881600001,0.0002418900,0.0241890000,
BTCUSDT,2020-08-20 08:00:00,1597910400000,0.0001159000,0.0115900000,
BTCUSDT,2020-08-20 16:00:00,1597939200000,0.0001828100,0.0182810000,
BTCUSDT,2020-08-21 00:00:00,1597968000000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-21 08:00:00,1597996800000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-21 16:00:00,1598025600017,0.0001000000,0.0100000000,
BTCUSDT,2020-08-22 00:00:00,1598054400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-22 08:00:00,1598083200000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-22 16:00:00,1598112000000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-23 00:00:00,1598140800000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-23 08:00:00,1598169600000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-23 16:00:00,1598198400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-24 00:00:00,1598227200006,0.0001000000,0.0100000000,
BTCUSDT,2020-08-24 08:00:00,1598256000001,0.0001000000,0.0100000000,
BTCUSDT,2020-08-24 16:00:00,1598284800000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-25 00:00:00,1598313600000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-25 08:00:00,1598342400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-25 16:00:00,1598371200000,0.0004258000,0.0425800000,
BTCUSDT,2020-08-26 00:00:00,1598400000000,0.0002331600,0.0233160000,
BTCUSDT,2020-08-26 08:00:00,1598428800008,0.0001000000,0.0100000000,
BTCUSDT,2020-08-26 16:00:00,1598457600002,0.0001303800,0.0130380000,
BTCUSDT,2020-08-27 00:00:00,1598486400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-27 08:00:00,1598515200010,0.0001000000,0.0100000000,
BTCUSDT,2020-08-27 16:00:00,1598544000000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-28 00:00:00,1598572800000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-28 08:00:00,1598601600001,0.0001000000,0.0100000000,
BTCUSDT,2020-08-28 16:00:00,1598630400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-29 00:00:00,1598659200002,0.0001000000,0.0100000000,
BTCUSDT,2020-08-29 08:00:00,1598688000006,0.0001000000,0.0100000000,
BTCUSDT,2020-08-29 16:00:00,1598716800003,0.0001000000,0.0100000000,
BTCUSDT,2020-08-30 00:00:00,1598745600000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-30 08:00:00,1598774400000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-30 16:00:00,1598803200000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-31 00:00:00,1598832000000,0.0001000000,0.0100000000,
BTCUSDT,2020-08-31 08:00:00,1598860800001,0.0001000000,0.0100000000,
BTCUSDT,2020-08-31 16:00:00,1598889600001,0.0001546100,0.0154610000,
BTCUSDT,2020-09-01 00:00:00,1598918400000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-01 08:00:00,1598947200000,0.0002296100,0.0229610000,
BTCUSDT,2020-09-01 16:00:00,1598976000000,0.0004686000,0.0468600000,
BTCUSDT,2020-09-02 00:00:00,1599004800000,0.0003289500,0.0328950000,
BTCUSDT,2020-09-02 08:00:00,1599033600006,0.0003507400,0.0350740000,
BTCUSDT,2020-09-02 16:00:00,1599062400000,0.0004503800,0.0450380000,
BTCUSDT,2020-09-03 00:00:00,1599091200001,0.0002139400,0.0213940000,
BTCUSDT,2020-09-03 08:00:00,1599120000004,0.0001682800,0.0168280000,
BTCUSDT,2020-09-03 16:00:00,1599148800000,0.0002470900,0.0247090000,
BTCUSDT,2020-09-04 00:00:00,1599177600005,0.0001000000,0.0100000000,
BTCUSDT,2020-09-04 08:00:00,1599206400000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-04 16:00:00,1599235200006,0.0001000000,0.0100000000,
BTCUSDT,2020-09-05 00:00:00,1599264000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-05 08:00:00,1599292800004,0.0001000000,0.0100000000,
BTCUSDT,2020-09-05 16:00:00,1599321600001,0.0001000000,0.0100000000,
BTCUSDT,2020-09-06 00:00:00,1599350400004,0.0001000000,0.0100000000,
BTCUSDT,2020-09-06 08:00:00,1599379200000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-06 16:00:00,1599408000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-07 00:00:00,1599436800002,0.0001000000,0.0100000000,
BTCUSDT,2020-09-07 08:00:00,1599465600004,0.0001000000,0.0100000000,
BTCUSDT,2020-09-07 16:00:00,1599494400001,0.0001000000,0.0100000000,
BTCUSDT,2020-09-08 00:00:00,1599523200007,0.0001000000,0.0100000000,
BTCUSDT,2020-09-08 08:00:00,1599552000006,0.0001000000,0.0100000000,
BTCUSDT,2020-09-08 16:00:00,1599580800014,0.0001000000,0.0100000000,
BTCUSDT,2020-09-09 00:00:00,1599609600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-09 08:00:00,1599638400000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-09 16:00:00,1599667200000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-10 00:00:00,1599696000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-10 08:00:00,1599724800005,0.0001000000,0.0100000000,
BTCUSDT,2020-09-10 16:00:00,1599753600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-11 00:00:00,1599782400000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-11 08:00:00,1599811200008,0.0001000000,0.0100000000,
BTCUSDT,2020-09-11 16:00:00,1599840000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-12 00:00:00,1599868800008,0.0001000000,0.0100000000,
BTCUSDT,2020-09-12 08:00:00,1599897600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-12 16:00:00,1599926400008,0.0001000000,0.0100000000,
BTCUSDT,2020-09-13 00:00:00,1599955200000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-13 08:00:00,1599984000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-13 16:00:00,1600012800004,0.0001000000,0.0100000000,
BTCUSDT,2020-09-14 00:00:00,1600041600003,0.0001000000,0.0100000000,
BTCUSDT,2020-09-14 08:00:00,1600070400008,0.0001000000,0.0100000000,
BTCUSDT,2020-09-14 16:00:00,1600099200000,0.0000086800,0.0008680000,
BTCUSDT,2020-09-15 00:00:00,1600128000000,-0.0002227000,-0.0222700000,
BTCUSDT,2020-09-15 08:00:00,1600156800010,-0.0000279600,-0.0027960000,
BTCUSDT,2020-09-15 16:00:00,1600185600003,-0.0000515600,-0.0051560000,
BTCUSDT,2020-09-16 00:00:00,1600214400014,-0.0001118100,-0.0111810000,
BTCUSDT,2020-09-16 08:00:00,1600243200000,-0.0000148800,-0.0014880000,
BTCUSDT,2020-09-16 16:00:00,1600272000001,-0.0000319800,-0.0031980000,
BTCUSDT,2020-09-17 00:00:00,1600300800006,-0.0000056300,-0.0005630000,
BTCUSDT,2020-09-17 08:00:00,1600329600012,0.0000295700,0.0029570000,
BTCUSDT,2020-09-17 16:00:00,1600358400000,0.0000009800,0.0000980000,
BTCUSDT,2020-09-18 00:00:00,1600387200001,0.0000942500,0.0094250000,
BTCUSDT,2020-09-18 08:00:00,1600416000002,0.0000557900,0.0055790000,
BTCUSDT,2020-09-18 16:00:00,1600444800002,0.0000496700,0.0049670000,
BTCUSDT,2020-09-19 00:00:00,1600473600000,-0.0001155000,-0.0115500000,
BTCUSDT,2020-09-19 08:00:00,1600502400005,-0.0001098000,-0.0109800000,
BTCUSDT,2020-09-19 16:00:00,1600531200008,-0.0000574900,-0.0057490000,
BTCUSDT,2020-09-20 00:00:00,1600560000002,-0.0000647600,-0.0064760000,
BTCUSDT,2020-09-20 08:00:00,1600588800005,-0.0001119800,-0.0111980000,
BTCUSDT,2020-09-20 16:00:00,1600617600005,-0.0000662500,-0.0066250000,
BTCUSDT,2020-09-21 00:00:00,1600646400000,-0.0000750600,-0.0075060000,
BTCUSDT,2020-09-21 08:00:00,1600675200001,-0.0001207100,-0.0120710000,
BTCUSDT,2020-09-21 16:00:00,1600704000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-22 00:00:00,1600732800001,0.0001000000,0.0100000000,
BTCUSDT,2020-09-22 08:00:00,1600761600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-22 16:00:00,1600790400004,0.0001000000,0.0100000000,
BTCUSDT,2020-09-23 00:00:00,1600819200007,0.0000432100,0.0043210000,
BTCUSDT,2020-09-23 08:00:00,1600848000001,-0.0000260400,-0.0026040000,
BTCUSDT,2020-09-23 16:00:00,1600876800001,-0.0000550600,-0.0055060000,
BTCUSDT,2020-09-24 00:00:00,1600905600000,0.0000381700,0.0038170000,
BTCUSDT,2020-09-24 08:00:00,1600934400000,0.0000699100,0.0069910000,
BTCUSDT,2020-09-24 16:00:00,1600963200000,0.0000118200,0.0011820000,
BTCUSDT,2020-09-25 00:00:00,1600992000009,-0.0002321900,-0.0232190000,
BTCUSDT,2020-09-25 08:00:00,1601020800045,0.0000254200,0.0025420000,
BTCUSDT,2020-09-25 16:00:00,1601049600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-26 00:00:00,1601078400000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-26 08:00:00,1601107200000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-26 16:00:00,1601136000005,0.0001000000,0.0100000000,
BTCUSDT,2020-09-27 00:00:00,1601164800000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-27 08:00:00,1601193600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-27 16:00:00,1601222400019,0.0001000000,0.0100000000,
BTCUSDT,2020-09-28 00:00:00,1601251200001,0.0001000000,0.0100000000,
BTCUSDT,2020-09-28 08:00:00,1601280000000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-28 16:00:00,1601308800002,0.0001000000,0.0100000000,
BTCUSDT,2020-09-29 00:00:00,1601337600000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-29 08:00:00,1601366400000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-29 16:00:00,1601395200000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-30 00:00:00,1601424000005,0.0001000000,0.0100000000,
BTCUSDT,2020-09-30 08:00:00,1601452800000,0.0001000000,0.0100000000,
BTCUSDT,2020-09-30 16:00:00,1601481600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-01 00:00:00,1601510400000,0.0000741200,0.0074120000,
BTCUSDT,2020-10-01 08:00:00,1601539200000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-01 16:00:00,1601568000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-02 00:00:00,1601596800011,-0.0000026300,-0.0002630000,
BTCUSDT,2020-10-02 08:00:00,1601625600000,-0.0000165200,-0.0016520000,
BTCUSDT,2020-10-02 16:00:00,1601654400005,0.0001000000,0.0100000000,
BTCUSDT,2020-10-03 00:00:00,1601683200000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-03 08:00:00,1601712000001,0.0001000000,0.0100000000,
BTCUSDT,2020-10-03 16:00:00,1601740800000,0.0000974900,0.0097490000,
BTCUSDT,2020-10-04 00:00:00,1601769600000,-0.0000214400,-0.0021440000,
BTCUSDT,2020-10-04 08:00:00,1601798400003,0.0000503900,0.0050390000,
BTCUSDT,2020-10-04 16:00:00,1601827200001,-0.0000075600,-0.0007560000,
BTCUSDT,2020-10-05 00:00:00,1601856000000,-0.0000338100,-0.0033810000,
BTCUSDT,2020-10-05 08:00:00,1601884800000,-0.0000914300,-0.0091430000,
BTCUSDT,2020-10-05 16:00:00,1601913600012,-0.0000691200,-0.0069120000,
BTCUSDT,2020-10-06 00:00:00,1601942400000,-0.0000012600,-0.0001260000,
BTCUSDT,2020-10-06 08:00:00,1601971200005,-0.0000831300,-0.0083130000,
BTCUSDT,2020-10-06 16:00:00,1602000000000,0.0000693700,0.0069370000,
BTCUSDT,2020-10-07 00:00:00,1602028800000,0.0000051100,0.0005110000,
BTCUSDT,2020-10-07 08:00:00,1602057600000,-0.0000085800,-0.0008580000,
BTCUSDT,2020-10-07 16:00:00,1602086400000,0.0000155300,0.0015530000,
BTCUSDT,2020-10-08 00:00:00,1602115200000,0.0000269300,0.0026930000,
BTCUSDT,2020-10-08 08:00:00,1602144000009,0.0000324800,0.0032480000,
BTCUSDT,2020-10-08 16:00:00,1602172800003,0.0000885600,0.0088560000,
BTCUSDT,2020-10-09 00:00:00,1602201600001,0.0000612800,0.0061280000,
BTCUSDT,2020-10-09 08:00:00,1602230400000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-09 16:00:00,1602259200004,0.0001000000,0.0100000000,
BTCUSDT,2020-10-10 00:00:00,1602288000005,0.0001000000,0.0100000000,
BTCUSDT,2020-10-10 08:00:00,1602316800000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-10 16:00:00,1602345600011,0.0001000000,0.0100000000,
BTCUSDT,2020-10-11 00:00:00,1602374400002,0.0001000000,0.0100000000,
BTCUSDT,2020-10-11 08:00:00,1602403200003,0.0001000000,0.0100000000,
BTCUSDT,2020-10-11 16:00:00,1602432000004,0.0001000000,0.0100000000,
BTCUSDT,2020-10-12 00:00:00,1602460800001,0.0001000000,0.0100000000,
BTCUSDT,2020-10-12 08:00:00,1602489600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-12 16:00:00,1602518400011,0.0001000000,0.0100000000,
BTCUSDT,2020-10-13 00:00:00,1602547200003,0.0001000000,0.0100000000,
BTCUSDT,2020-10-13 08:00:00,1602576000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-13 16:00:00,1602604800001,0.0001000000,0.0100000000,
BTCUSDT,2020-10-14 00:00:00,1602633600001,0.0001000000,0.0100000000,
BTCUSDT,2020-10-14 08:00:00,1602662400000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-14 16:00:00,1602691200001,0.0001000000,0.0100000000,
BTCUSDT,2020-10-15 00:00:00,1602720000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-15 08:00:00,1602748800000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-15 16:00:00,1602777600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-16 00:00:00,1602806400002,0.0001000000,0.0100000000,
BTCUSDT,2020-10-16 08:00:00,1602835200003,0.0001000000,0.0100000000,
BTCUSDT,2020-10-16 16:00:00,1602864000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-17 00:00:00,1602892800006,0.0001000000,0.0100000000,
BTCUSDT,2020-10-17 08:00:00,1602921600007,0.0001000000,0.0100000000,
BTCUSDT,2020-10-17 16:00:00,1602950400009,0.0001000000,0.0100000000,
BTCUSDT,2020-10-18 00:00:00,1602979200006,0.0001000000,0.0100000000,
BTCUSDT,2020-10-18 08:00:00,1603008000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-18 16:00:00,1603036800000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-19 00:00:00,1603065600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-19 08:00:00,1603094400000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-19 16:00:00,1603123200000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-20 00:00:00,1603152000015,0.0001000000,0.0100000000,
BTCUSDT,2020-10-20 08:00:00,1603180800000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-20 16:00:00,1603209600008,0.0000374200,0.0037420000,
BTCUSDT,2020-10-21 00:00:00,1603238400009,0.0000229100,0.0022910000,
BTCUSDT,2020-10-21 08:00:00,1603267200004,0.0000748700,0.0074870000,
BTCUSDT,2020-10-21 16:00:00,1603296000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-22 00:00:00,1603324800000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-22 08:00:00,1603353600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-22 16:00:00,1603382400004,0.0001000000,0.0100000000,
BTCUSDT,2020-10-23 00:00:00,1603411200007,0.0001000000,0.0100000000,
BTCUSDT,2020-10-23 08:00:00,1603440000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-23 16:00:00,1603468800000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-24 00:00:00,1603497600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-24 08:00:00,1603526400000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-24 16:00:00,1603555200008,0.0001000000,0.0100000000,
BTCUSDT,2020-10-25 00:00:00,1603584000005,0.0001000000,0.0100000000,
BTCUSDT,2020-10-25 08:00:00,1603612800014,0.0001000000,0.0100000000,
BTCUSDT,2020-10-25 16:00:00,1603641600000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-26 00:00:00,1603670400004,0.0001000000,0.0100000000,
BTCUSDT,2020-10-26 08:00:00,1603699200000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-26 16:00:00,1603728000000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-27 00:00:00,1603756800000,0.0000927400,0.0092740000,
BTCUSDT,2020-10-27 08:00:00,1603785600000,0.0000612700,0.0061270000,
BTCUSDT,2020-10-27 16:00:00,1603814400000,0.0001000000,0.0100000000,
BTCUSDT,2020-10-28 00:00:00,1603843200000,0.0000372500,0.0037250000,
BTCUSDT,2020-10-28 08:00:00,1603872000006,0.0001000000,0.0100000000,
BTCUSDT,2020-10-28 16:00:00,1603900800001,0.0001000000,0.0100000000,
BTCUSDT,2020-10-29 00:00:00,1603929600000,-0.0002600600,-0.0260060000,
BTCUSDT,2020-10-29 08:00:00,1603958400000,-0.0000805200,-0.0080520000,
BTCUSDT,2020-10-29 16:00:00,1603987200000,-0.0000318900,-0.0031890000,
BTCUSDT,2020-10-30 00:00:00,1604016000000,-0.0001526800,-0.0152680000,
BTCUSDT,2020-10-30 08:00:00,1604044800002,-0.0000096800,-0.0009680000,
BTCUSDT,2020-10-30 16:00:00,1604073600002,-0.0001341400,-0.0134140000,
BTCUSDT,2020-10-31 00:00:00,1604102400003,-0.0002469400,-0.0246940000,
BTCUSDT,2020-10-31 08:00:00,1604131200000,-0.0001686500,-0.0168650000,
BTCUSDT,2020-10-31 16:00:00,1604160000000,0.0000920400,0.0092040000,
BTCUSDT,2020-11-01 00:00:00,1604188800000,-0.0000638600,-0.0063860000,
BTCUSDT,2020-11-01 08:00:00,1604217600000,-0.0000409600,-0.0040960000,
BTCUSDT,2020-11-01 16:00:00,1604246400000,-0.0000504300,-0.0050430000,
BTCUSDT,2020-11-02 00:00:00,1604275200000,0.0000788100,0.0078810000,
BTCUSDT,2020-11-02 08:00:00,1604304000010,-0.0000327500,-0.0032750000,
BTCUSDT,2020-11-02 16:00:00,1604332800000,0.0000871700,0.0087170000,
BTCUSDT,2020-11-03 00:00:00,1604361600000,-0.0001706400,-0.0170640000,
BTCUSDT,2020-11-03 08:00:00,1604390400004,-0.0000046700,-0.0004670000,
BTCUSDT,2020-11-03 16:00:00,1604419200009,-0.0000858100,-0.0085810000,
BTCUSDT,2020-11-04 00:00:00,1604448000000,-0.0000781600,-0.0078160000,
BTCUSDT,2020-11-04 08:00:00,1604476800000,-0.0000264800,-0.0026480000,
BTCUSDT,2020-11-04 16:00:00,1604505600005,-0.0002379100,-0.0237910000,
BTCUSDT,2020-11-05 00:00:00,1604534400017,0.0001000000,0.0100000000,
BTCUSDT,2020-11-05 08:00:00,1604563200001,0.0001000000,0.0100000000,
BTCUSDT,2020-11-05 16:00:00,1604592000000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-06 00:00:00,1604620800000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-06 08:00:00,1604649600001,0.0002331500,0.0233150000,
BTCUSDT,2020-11-06 16:00:00,1604678400001,0.0003429000,0.0342900000,
BTCUSDT,2020-11-07 00:00:00,1604707200001,0.0002494800,0.0249480000,
BTCUSDT,2020-11-07 08:00:00,1604736000000,0.0003791400,0.0379140000,
BTCUSDT,2020-11-07 16:00:00,1604764800006,0.0003589000,0.0358900000,
BTCUSDT,2020-11-08 00:00:00,1604793600000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-08 08:00:00,1604822400000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-08 16:00:00,1604851200000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-09 00:00:00,1604880000007,0.0001000000,0.0100000000,
BTCUSDT,2020-11-09 08:00:00,1604908800001,0.0001000000,0.0100000000,
BTCUSDT,2020-11-09 16:00:00,1604937600002,0.0001000000,0.0100000000,
BTCUSDT,2020-11-10 00:00:00,1604966400003,0.0001000000,0.0100000000,
BTCUSDT,2020-11-10 08:00:00,1604995200011,0.0001000000,0.0100000000,
BTCUSDT,2020-11-10 16:00:00,1605024000000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-11 00:00:00,1605052800000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-11 08:00:00,1605081600009,0.0001000000,0.0100000000,
BTCUSDT,2020-11-11 16:00:00,1605110400003,0.0001000000,0.0100000000,
BTCUSDT,2020-11-12 00:00:00,1605139200001,0.0001000000,0.0100000000,
BTCUSDT,2020-11-12 08:00:00,1605168000001,0.0001000000,0.0100000000,
BTCUSDT,2020-11-12 16:00:00,1605196800000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-13 00:00:00,1605225600000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-13 08:00:00,1605254400000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-13 16:00:00,1605283200000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-14 00:00:00,1605312000005,0.0001000000,0.0100000000,
BTCUSDT,2020-11-14 08:00:00,1605340800004,0.0001000000,0.0100000000,
BTCUSDT,2020-11-14 16:00:00,1605369600001,0.0000427700,0.0042770000,
BTCUSDT,2020-11-15 00:00:00,1605398400001,0.0001000000,0.0100000000,
BTCUSDT,2020-11-15 08:00:00,1605427200000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-15 16:00:00,1605456000003,0.0001000000,0.0100000000,
BTCUSDT,2020-11-16 00:00:00,1605484800000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-16 08:00:00,1605513600010,0.0001000000,0.0100000000,
BTCUSDT,2020-11-16 16:00:00,1605542400001,0.0001000000,0.0100000000,
BTCUSDT,2020-11-17 00:00:00,1605571200002,0.0001000000,0.0100000000,
BTCUSDT,2020-11-17 08:00:00,1605600000003,0.0001000000,0.0100000000,
BTCUSDT,2020-11-17 16:00:00,1605628800003,0.0001000000,0.0100000000,
BTCUSDT,2020-11-18 00:00:00,1605657600005,0.0002113800,0.0211380000,
BTCUSDT,2020-11-18 08:00:00,1605686400006,0.0005757200,0.0575720000,
BTCUSDT,2020-11-18 16:00:00,1605715200000,0.0002148600,0.0214860000,
BTCUSDT,2020-11-19 00:00:00,1605744000008,0.0001000000,0.0100000000,
BTCUSDT,2020-11-19 08:00:00,1605772800000,0.0002501500,0.0250150000,
BTCUSDT,2020-11-19 16:00:00,1605801600001,0.0005220700,0.0522070000,
BTCUSDT,2020-11-20 00:00:00,1605830400003,0.0003665000,0.0366500000,
BTCUSDT,2020-11-20 08:00:00,1605859200005,0.0003964700,0.0396470000,
BTCUSDT,2020-11-20 16:00:00,1605888000000,0.0003861700,0.0386170000,
BTCUSDT,2020-11-21 00:00:00,1605916800000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-21 08:00:00,1605945600000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-21 16:00:00,1605974400001,0.0005943800,0.0594380000,
BTCUSDT,2020-11-22 00:00:00,1606003200005,0.0008036300,0.0803630000,
BTCUSDT,2020-11-22 08:00:00,1606032000000,0.0008698500,0.0869850000,
BTCUSDT,2020-11-22 16:00:00,1606060800000,0.0006653700,0.0665370000,
BTCUSDT,2020-11-23 00:00:00,1606089600005,0.0010115100,0.1011510000,
BTCUSDT,2020-11-23 08:00:00,1606118400000,0.0007620700,0.0762070000,
BTCUSDT,2020-11-23 16:00:00,1606147200003,0.0010839100,0.1083910000,
BTCUSDT,2020-11-24 00:00:00,1606176000000,0.0005080100,0.0508010000,
BTCUSDT,2020-11-24 08:00:00,1606204800000,0.0006036600,0.0603660000,
BTCUSDT,2020-11-24 16:00:00,1606233600005,0.0008117600,0.0811760000,
BTCUSDT,2020-11-25 00:00:00,1606262400005,0.0008423500,0.0842350000,
BTCUSDT,2020-11-25 08:00:00,1606291200005,0.0003807900,0.0380790000,
BTCUSDT,2020-11-25 16:00:00,1606320000015,0.0007529200,0.0752920000,
BTCUSDT,2020-11-26 00:00:00,1606348800012,0.0003541400,0.0354140000,
BTCUSDT,2020-11-26 08:00:00,1606377600002,0.0001313000,0.0131300000,
BTCUSDT,2020-11-26 16:00:00,1606406400001,0.0002879600,0.0287960000,
BTCUSDT,2020-11-27 00:00:00,1606435200001,0.0001077300,0.0107730000,
BTCUSDT,2020-11-27 08:00:00,1606464000000,0.0001000000,0.0100000000,
BTCUSDT,2020-11-27 16:00:00,1606492800007,0.0001000000,0.0100000000,
BTCUSDT,2020-11-28 00:00:00,1606521600007,0.0001000000,0.0100000000,
BTCUSDT,2020-11-28 08:00:00,1606550400012,0.0001000000,0.0100000000,
BTCUSDT,2020-11-28 16:00:00,1606579200000,0.0001000000,0.0100000000,
